2008;2008/10;04.725.496/0001-11;A S MALHAS ARACATUBA LTDA;OLAVO BILAC,138;16010-370;CENTRO;Araçatuba;São Paulo
2009;2009/01;05.234.965/0001-62;A S MOVEIS PARA ESCRITORIO LTDA.;AV DOS BANDEIRANTES,5243;04071-011;PLANALTO PAULISTA;São Paulo;São Paulo
2011;2011/03;00.018.652/0001-53;A S PIMENTEL E CIA LTDA;ROD REVOLUCIONARIOS DE 32, S/N;18400-100;JD NOVA ITAPEVA;Itapeva;São Paulo
2009;2009/03;66.859.554/0001-57;A S PISCINAS LTDA ME;RUA CAIUBI,810;05010-000;PERDIZES;São Paulo;São Paulo
2008;2008/08;07.676.630/0001-20;A S QUEIROZ CONSTRUÇÃO ME;RUA GENERAL OSORIO, 349;14405-107;ESTAÇÃO;Franca;São Paulo
2008;2008/12;05.422.972/0001-98;A S R ASSISTENCIA ODONTOLOGICA SC LTDA;AV. FORTUNATO ERNESTO VETORASSO, 1472;15041-000;Sem Informação;São José do Rio Preto;São Paulo
2010;2010/03;10.484.429/0001-55;A S R COM DE MATERIAIS RECICLAVEIS LTDA;RUA FERNANDO FATORI,4831;16080-317;ALEXANDRE BIAGI;Araçatuba;São Paulo
2010;2010/07;10.484.429/0001-55;A S R COM DE MATERIAIS RECICLAVEIS LTDA;RUA FERNANDO FATORI,4831;16080-317;ALEXANDRE BIAGI;Araçatuba;São Paulo
2010;2010/09;11.351.125/0001-82;A S SERVIçOS DE FERRAGENS LTDA;RUA HERMANTINO COELHO 691;13000-000;MONçOES STO ANTONIO;Campinas;São Paulo
2008;2008/12;62.420.385/0001-01;A SAN MARINO COM. VIDR. PORT SANF. LTDA ME;AV. DANILO GALEAZZI, 2275;15051-000;Sem Informação;São José do Rio Preto;São Paulo
2008;2008/12;10.275.938/0001-78;A SANCHES PEREIRA ME;AV MARIA CURSI, 414;03962-000;SAO MATEUS;São Paulo;São Paulo
2009;2009/09;10.275.938/0001-78;A SANCHES PEREIRA ME;AV MARIA CURSI, 414;03962-000;SAO MATEUS;São Paulo;São Paulo
2008;2008/12;01.131.740/0001-20;A SAVERIO PAPA RIO PRETO ME;ESTRADA MUNICIPAL ENGENHEIRO SCHIMIDT, 001;15081-000;Sem Informação;São José do Rio Preto;São Paulo
2010;2010/05;07.113.036/0001-20;A SAVIANO LOGISTICA LTDA;ABRIN - 2010 EXPO CENTER NORTE;02055-000;VILA GUILHERME;São Paulo;São Paulo
2011;2011/06;07.113.036/0001-20;A SAVIANO LOGISTICA LTDA;ABRIN 2011 -PAVILHAO DO CENTER NORTE;02055-000;VILA GUILHERME;São Paulo;São Paulo
2009;2009/10;07.113.036/0001-20;A SAVIANO LOGISTICA LTDA;RUA ANTONIO SAVIANO,227;06417-000;DISTRITO INDUSTRIAL;Barueri;São Paulo
2009;2009/03;04.880.861/0003-24;A SE ACO ESPECIAIS LTDA;AV TRINTA E UM DE MARCO, 1595;13400-000;Sem Informação;Piracicaba;São Paulo
2008;2008/07;50.233.600/0001-78;A SENZALA COMÉRCIO DE ALIMENTOS LTDA.;PRAÇA PADRE MIGUEL, 83;13300-169;CENTRO;Itu;São Paulo
2011;2011/11;10.848.913/0001-16;A SILVA CAMPOS DISTRIBUIDORA DE PANFLETOS LTDA;PONTO DE ENCONTRO R ANGELINA BRESSAN DE SOUZA, 315;14800-000;ÁGUAS DO PAIOL;Araraquara;São Paulo
2008;2008/08;06.233.756/0001-67;A SILVEIRA DE JESUS ME;RUA JOSE BERNARDES SOBRINHO,1849;14404-251;JD AEROPORTO 3;Franca;São Paulo
2011;2011/11;02.491.376/0001-71;A SOARES & SOARES LTDA ME;AV CONSELHEIRO NEBIAS, 160;11015-000;VILA NOVA;Santos;São Paulo
2009;2009/01;02.783.304/0001-06;A SOLUCAO CACAMBAS LTDA ME;RUA BATISTA PEREIRA 91;11015-131;Sem Informação;Santos;São Paulo
2009;2009/01;58.833.005/0001-85;A SORTE DE BRAS CUBAS MOGI LOTERIAS LTDA;FRANCISCO AFONSO DE MELO,143;08740-310;BRAS CUBAS;Mogi das Cruzes;São Paulo
2009;2009/10;58.833.005/0001-85;A SORTE DE BRAS CUBAS MOGI LOTERIAS LTDA;FRANCISCO AFONSO DE MELO,143;08740-310;BRAS CUBAS;Mogi das Cruzes;São Paulo
2010;2010/01;03.477.390/0002-64;A SORTE MORA AQUI LOTERIAS LTDA;RUA CARVALHEIRO ANGELO SESTINE, 92;07860-140;CENTRO;Franco da Rocha;São Paulo
2010;2010/10;10.231.342/0001-76;A SOUZA FRANSON VEICULOS;AV D. PAULINA DE MORAES, 354;18400-818;VILA OPHÉLIA;Itapeva;São Paulo
2008;2008/07;00.860.186/0001-59;A STARTEC TECNICA COMERCIAL LTDA ME;RUA ARGEMIRO COUTO DE BARROS, 40;05142-040;PIRITUBA;São Paulo;São Paulo
2009;2009/03;09.406.662/0001-30;A T ARTIGOS DO VESTUáRIO LTDA ME;RUA JOSE TERNCE 535;16204-253;Sem Informação;Birigui;São Paulo
2009;2009/10;09.406.662/0001-30;A T ARTIGOS DO VESTUÁRIO LTDA ME;XUA JOSE TERENCE 535;16200-000;JARDIM NOVO LAR;Birigui;São Paulo
2009;2009/06;09.099.892/0001-02;A T CAETANO ME;RUA PRESIDENTE WASHINGTON LUIS, 526;13480-000;HIPOLITO;Limeira;São Paulo
2009;2009/04;07.299.309/0001-73;A T ENTREGAS RAPIDAS LTDA ME;AV ROBERTY KENNEDY,700;09862-172;JARDIM INDEPENDENCI;São Bernardo do Campo;São Paulo
2011;2011/07;50.001.866/0001-95;A T H E L ATEND HEMOT E LABORAT LTDA;RUA AGRIPINO LOPES DE MORAES,1100;12460-000;VILA MATILDE;Campos do Jordão;São Paulo
2012;2012/04;05.267.112/0001-27;A T I SANGYO EQUIPAMENTOS AVÍCOLAS LTDA;RUA FRANCISCO  LOPES MUNHOZ, 44;17740-000;CENTRO;Rinópolis;São Paulo
2012;2012/03;05.267.112/0001-27;A T I SANGYO EQUIPAMENTOS AVICOLAS LTDA ME;RUA FRANCISCO LOPEZ MUNHOZ, 44;17740-000;CENTRO;Rinópolis;São Paulo
2010;2010/12;07.044.470/0001-04;A T PAPACIDERO ETIQUETAS ME;RUA CARLOS DO CARMO,308;14401-133;CIDADE NOVA;Franca;São Paulo
2009;2009/07;07.473.964/0001-04;A T S TERCEIRIZACAO DE MAO DE OBRA LTDA;R BASSINI NAJIB TRABULSI 106;11030-601;Sem Informação;Santos;São Paulo
2009;2009/12;09.413.631/0001-07;A T VERONEZE SERVICOS LTDA ME;AV IPANEMA, 4240, GALPãO 01;18071-801;JD NOVO HORIZONTE;Sorocaba;São Paulo
2009;2009/03;09.413.631/0001-07;A T VERONEZE SERVIÇOS LTDA ME;AV IPANEMA, 4240;18000-000;Sem Informação;Sorocaba;São Paulo
2009;2009/08;06.979.773/0002-29;A T X SISTEMAS DE INFORMAÇÃO INDUSTRIAL LTDA;RUA MIRACEMA, Nº 270;12200-000;CHÁCARAS REUNIDAS;São José dos Campos;São Paulo
2012;2012/03;05.431.438/0001-48;A TABERNA RESTAURANTE PORTUGUES LTDA M;AVENIDA LEOVIGILDO DIAS VIEIRA,928;11680-000;ITAGUA;Ubatuba;São Paulo
2012;2012/05;61.510.368/0001-94;A TAVARES DE SOUZA MERCADINHO ME;RUA CORONEL SILVA CASTRO,160;04231-015;VILA HELIOPOLIS;São Paulo;São Paulo
2010;2010/12;45.009.222/0001-03;A TEIXEIRA;RUA QUINTINO BOCAIUVA,1169;17000-000;CENTRO;Bauru;São Paulo
2008;2008/08;06.139.355/0001-42;A TEIXEIRA FURTADO OCULOS ME;R TUCUNARES, 500 LJ 44;17500-000;Sem Informação;Marília;São Paulo
2009;2009/05;61.348.173/0003-51;A THIELE IMPORTADORA LTDA;RUA BARAO DE JAGUARA,1085;01520-010;CAMBUCI;São Paulo;São Paulo
2011;2011/06;46.303.517/0001-50;A TOCA DA PALMILHA IND E COM LTDA;AV AMADOR BUENO DA VEIGA,2104;03636-100;VILA ESPERANCA;São Paulo;São Paulo
2010;2010/09;55.498.976/0001-28;A TONAL PRODUTOS CORANTES LTDA;AV. ALBERTO PULICANO,4130;14406-100;DISTRITO INDUSTRIAL;Franca;São Paulo
2011;2011/02;50.583.954/0001-42;A TONANI CONSTRUCOES E SERVICOS LTDA;ESTRADA DO LAGEADO VELHO, 1490 (CEM LAJEADO);03823-000;CENTRO;São Paulo;São Paulo
2011;2011/02;50.583.954/0001-42;A TONANI CONSTRUCOES E SERVICOS LTDA;RUA ANTONIO CANDIDO DE ASSIS, 47- SALA 04;06950-000;CENTRO;Juquitiba;São Paulo
2011;2011/12;50.583.954/0001-42;A TONANI CONSTRUCOES E SERVICOS LTDA;RUA BORGES LAGOA, 565;04038-031;VILA MARIANA;São Paulo;São Paulo
2009;2009/04;50.583.954/0001-42;A TONANI CONSTRUCOES E SERVICOS LTDA;RUA FRANCISCO DOS SANTOS,33;06764-310;JD. MARIA ROSA;Taboão da Serra;São Paulo
2009;2009/09;50.583.954/0001-42;A TONANI CONSTRUCOES E SERVICOS LTDA;RUA FRANCISCO DOS SANTOS,33;06764-310;JD. MARIA ROSA;Taboão da Serra;São Paulo
2010;2010/02;50.583.954/0001-42;A TONANI CONSTRUCOES E SERVICOS LTDA;RUA FRANCISCO DOS SANTOS,33;06764-310;JD. MARIA ROSA;Taboão da Serra;São Paulo
2010;2010/01;50.583.954/0001-42;A TONANI CONSTRUCOES E SERVICOS LTDA;RUA FRANCISCO DOS SANTOS,33;06764-310;JD. MARIA ROSA;Taboão da Serra;São Paulo
2009;2009/04;50.583.954/0001-42;A TONANI CONSTRUCOES E SERVICOS LTDA;RUA FRANCISCO DOS SANTOS,33;06764-310;JD. MARIA ROSA;Taboão da Serra;São Paulo
2009;2009/09;50.583.954/0001-42;A TONANI CONSTRUCOES E SERVICOS LTDA;RUA FRANCISCO DOS SANTOS,33;06764-310;JD. MARIA ROSA;Taboão da Serra;São Paulo
2010;2010/06;50.583.954/0001-42;A TONANI CONSTRUCOES E SERVICOS LTDA;RUA GAL FRANCISCO GLICERIO, 1952;08674-000;CENTRO;Suzano;São Paulo
2010;2010/09;50.583.954/0001-42;A TONANI CONSTRUCOES E SERVICOS LTDA;RUA JOÃO NICOLAU CHAMA, 234;02010-000;VILA ALBERTINA;São Paulo;São Paulo
2011;2011/02;50.583.954/0001-42;A TONANI CONSTRUçõES E SERVIçOS LTDA;RUA FRANCISCO DOS SANTOS 3396;06764-310;JD. MARIA ROSA;Taboão da Serra;São Paulo
2010;2010/10;50.583.954/0001-42;A TONANNI CONST E SERV LTDA;R DOIS, S/N;11000-000;MORRO ILHEU ALTO;Santos;São Paulo
2009;2009/11;50.583.954/0001-42;A TONANNI CONSTRUçOES E SERV.LTDA;PRAçA ENG.HUGO BRANDI, 1(CLUBE ESCOLA A.DE BARROS);02307-010;VILA MARIA;São Paulo;São Paulo
2009;2009/01;50.583.954/0001-42;A TONANNI CONSTRUCOES E SERVICOS LTDA;AV. DEPUTADO EMILIO CARLOS, S/N_(DENTRO CEMITERIO);02720-000;V. N. CACHOEIRINHA;São Paulo;São Paulo
2008;2008/06;50.583.954/0001-42;A TONANNI CONSTRUCOES E SERVICOS LTDA;PC DOM PEDRO II, 4-55;17010-001;CENTRO;Bauru;São Paulo
2008;2008/11;50.583.954/0001-42;A TONANNI CONSTRUCOES E SERVICOS LTDA;Pç DOM PEDRO SEGUNDO, 4-55;17000-000;CENTRO;Bauru;São Paulo
2008;2008/10;50.583.954/0001-42;A TONANNI CONSTRUCOES E SERVICOS LTDA;RUA FRANCISCO DO SANTOS 33;06764-310;JD. JD. MARIA ROSA;Taboão da Serra;São Paulo
2008;2008/08;50.583.954/0001-42;A TONANNI CONSTRUCOES E SERVICOS LTDA;RUA FRANCISCO DO SANTOS 33;06764-310;JD. JD. MARIA ROSA;Taboão da Serra;São Paulo
2009;2009/02;50.583.954/0001-42;A TONANNI CONSTRUCOES E SERVICOS LTDA;RUA FRANCISCO DOS SANTOS;06764-310;JD. JD. MARIA ROSA;Taboão da Serra;São Paulo
2008;2008/10;50.583.954/0001-42;A TONANNI CONSTRUCOES E SERVICOS LTDA;RUA FRANCISCO DOS SANTOS;06764-310;Sem Informação;Taboão da Serra;São Paulo
2008;2008/06;50.583.954/0001-42;A TONANNI CONSTRUCOES E SERVICOS LTDA;RUA FRANCISCO DOS SANTOS 33;06764-310;JD. MARIA ROSA;Taboão da Serra;São Paulo
2009;2009/03;50.583.954/0001-42;A TONANNI CONSTRUCOES E SERVICOS LTDA;RUA FRANCISCO DOS SANTOS_33;06764-310;JD. MARIA ROSA;Taboão da Serra;São Paulo
2009;2009/03;50.583.954/0001-42;A TONANNI CONSTRUCOES E SERVICOS LTDA;RUA MANOEL GAYA, 264;02242-000;VILLA MAZZEI;São Paulo;São Paulo
2009;2009/03;50.583.954/0001-42;A TONANNI CONSTRUÇÕES E SERVIÇOS LTDA;RUA GERMINO GOMES DA SILVA;03374-020;VL PRUDENTE;São Paulo;São Paulo
2009;2009/07;50.583.954/0001-42;A TONNANI CONST. E SERVIçOS LTDA;RUA FRANCISCO DOS SANTOS, 33;06764-310;JARDIM MARIA ROSA;Taboão da Serra;São Paulo
2011;2011/01;58.183.401/0001-04;A TRIBUNA DE SANTOS JORNAL E EDITORA LTDA;R GENERAL CAMARA, 90;11010-120;CENTRO;Santos;São Paulo
2010;2010/12;58.183.401/0007-08;A TRIBUNA DE SANTOS JORNAL EDITORA LTDA.;AV. BRASIL, 600 - LOJA 15;11700-010;BOQUEIRAO;Praia Grande;São Paulo
2010;2010/12;58.183.401/0005-38;A TRIBUNA DE SANTOS JORNAL EDITORA LTDA.;AV. JOAQUIM MIGUEL COUTO, 571;11510-010;CENTRO;Cubatão;São Paulo
2010;2010/12;58.183.401/0006-19;A TRIBUNA DE SANTOS JORNAL EDITORA LTDA.;AV. LEOMIL, 675;11410-161;CENTRO;Guarujá;São Paulo
2010;2010/11;58.183.401/0001-04;A TRIBUNA DE SANTOS JORNAL EDITORA LTDA.;RUA GENERAL CAMARA, 90/94;11010-903;CENTRO;Santos;São Paulo
2010;2010/12;58.183.401/0002-95;A TRIBUNA DE SANTOS JORNAL EDITORA LTDA.;RUA JOAO PESSOA, 345;11013-003;CENTRO;Santos;São Paulo
2010;2010/12;58.183.401/0004-57;A TRIBUNA DE SANTOS JORNAL EDITORA LTDA.;RUA JOAO RAMALHO, 840;11310-050;CENTRO;São Vicente;São Paulo
2008;2008/11;09.177.815/0001-15;A TRIGUEIRA PAES E DOCES LTDA.;RUA DEMOSTENES, 805;04614-014;CAMPO BELIO;São Paulo;São Paulo
2009;2009/05;09.177.815/0001-15;A TRIGUEIRA PAES E DOCES LTDA.;RUA DEMOSTENES, 805;04614-014;CAMPO BELIO;São Paulo;São Paulo
2010;2010/03;09.177.815/0001-15;A TRIGUEIRA PAES E DOCES LTDA.;RUA DEMOSTENES, 805;04614-014;CAMPO BELIO;São Paulo;São Paulo
2010;2010/10;09.177.815/0001-15;A TRIGUEIRA PAES E DOCES LTDA.;RUA DEMOSTENES, 805;04614-014;CAMPO BELIO;São Paulo;São Paulo
2011;2011/11;09.177.815/0001-15;A TRIGUEIRA PAES E DOCES LTDA.;RUA DEMOSTENES, 805;04614-014;CAMPO BELIO;São Paulo;São Paulo
2010;2010/08;61.450.086/0005-72;A TRIUNFAL MAGAZINE LTDA;RUA SAO BENTO,62;01010-000;CENTRO;São Paulo;São Paulo
2011;2011/05;08.288.265/0001-49;A UNIDOS EXPRESS TRANSP E ENTREG RAP;RUA TOMAS CARVALHAL,271;04006-000;PARAISO;São Paulo;São Paulo
2010;2010/07;65.754.491/0001-01;A UNIVERSAL COMERCIAL FONOGRAFICA LTDA.;RUA MARECHAL DEODODORO, 1206 - SOBRE LOJA;09710-012;Sem Informação;São Bernardo do Campo;São Paulo
2010;2010/07;65.754.491/0001-01;A UNIVERSAL COMERCIAL FONOGRAFICA LTDA.;RUA MARECHAL DEODORO, 1206 - SOBRE LOJA;09710-012;Sem Informação;São Bernardo do Campo;São Paulo
2009;2009/10;71.712.608/0001-97;A V B COM DE MAQUIMAS E EQUIPTOS LTDA;RUA;13400-000;Sem Informação;Piracicaba;São Paulo
2008;2008/11;02.756.265/0001-40;A V COMERCIO DE FERRO E ACO LTDA ME;RUA PADRE JOAO DA CUNHA,290;05569-050;JARDIM JOAO 23;São Paulo;São Paulo
2009;2009/07;00.426.176/0001-00;A V DODO USINAGEM EPP;AV. PEDRO DE SOUZA LOPES, 1100;07074-000;VILA GALVAO;Guarulhos;São Paulo
2009;2009/08;00.426.176/0001-00;A V DODO USINAGEM EPP;AV. PEDRO DE SOUZA LOPES, 1100;07074-000;VILA GALVAO;Guarulhos;São Paulo
2008;2008/12;07.074.393/0001-27;A V OLIVEIRA SERV TREI ADES LTD ME;RUA BENTO FRIAS, 248;05423-050;PINHEIROS;São Paulo;São Paulo
2012;2012/05;10.450.987/0001-08;A V RIBEIRO COUROS ME;R PREF DR A M SORMANI,174;17240-000;JD SAO JOSE;Bocaina;São Paulo
2010;2010/11;09.443.122/0001-27;A VALOTA EMPREITEIRA CIVIL;RUA MINAS GERAIS,613;16901-145;STELLA MARIS;Andradina;São Paulo
2010;2010/05;60.215.290/0001-12;A VENCEDORA COM DE ROUPAS FEITAS LTDA;R. SEBASTIAO HUMEL,180;12210-200;CENTRO;São José dos Campos;São Paulo
2008;2008/09;56.629.140/0003-40;A VER O MAR COMERCIO DE ART ESP LTDA EPP;RUA DJALMA DUTRA,108;11055-280;GONZAGA;Santos;São Paulo
2008;2008/12;96.619.788/0001-98;A VETORAZZO ACADEMIA DE ESPORTES LTDA ME;RUA AMALIA DE F. POLOTTO, 247;15035-050;Sem Informação;São José do Rio Preto;São Paulo
2010;2010/11;65.638.926/0001-52;A VIEIRA ELEVADORES_ME;RUA NICOLAU SANSEVERINO, 410;13801-170;Sem Informação;Mogi Mirim;São Paulo
2009;2009/12;03.416.908/0001-79;A VILLARTA NETO TRANSPORTES;RUA PEDRO BORELLI,40;12031-001;VILA SAO JOSE;Taubaté;São Paulo
2008;2008/06;44.959.377/0001-48;A VOZ DO BRASIL C.F.PUBLICITARIOS LTDA;LISBOA,182;05413-000;JD AMERICA;São Paulo;São Paulo
2009;2009/03;04.832.850/0001-07;A W G INDUSTRIA E COMERCIO LTDA.;RUA GIROLAMO DAI LIBRI,201;04170-030;VILA MORAES;São Paulo;São Paulo
2008;2008/09;05.508.931/0001-19;A W H SUPERMERCADO LTDA;AV VEREADOR JOSÉ DONATO, 1385;13315-000;VILAREJO;Cabreúva;São Paulo
2009;2009/11;05.508.931/0001-19;A W H SUPERMERCADO LTDA ME;AV VEREADOR JOSE DONATO,1385;13315-000;VILAREJO;Cabreúva;São Paulo
2010;2010/04;05.508.931/0001-19;A W H SUPERMERCADO LTDA ME;AV VEREADOR JOSE DONATT0,1385,CASA B;13318-000;VILAREJO;Cabreúva;São Paulo
2008;2008/06;05.508.931/0001-19;A W H SUPERMERCADO LTDA ME;AVENIDA VEREADOR JOSÉ DONATO, 1385;13315-000;VILAREJO;Cabreúva;São Paulo
2008;2008/08;08.547.025/0001-11;A W IND E COM DE CALÇ B ART DE C LTDA;RUA ORESTES DALMASO, 2175;14409-100;JDM ANTONIO PETRAGLI;Franca;São Paulo
2009;2009/10;00.487.782/0001-35;A W M SERV URG TRANSPORTE S C LTDA;RUA GUAIAUNA,180-CJ 7-FUNDOS;03631-000;PENHA;São Paulo;São Paulo
2011;2011/04;07.330.354/0001-43;A Y ATTOLINI HIGASHI BIJUTERIAS ME;RUA BAHIA,30;12953-162;RECREIO ESTORIL;Atibaia;São Paulo
2010;2010/11;07.330.354/0001-43;A Y ATTOLINI HIGASHI BIJUTERIAS ME;RUA BAHIA,30;12953-162;RECREIO ESTORIL;Atibaia;São Paulo
2008;2008/06;07.235.147/0001-00;A Y C COSMETICOS LTDA EPP;RUA SILVA BUENO,2136;04208-002;IPIRANGA;São Paulo;São Paulo
2008;2008/08;04.773.257/0001-37;A Z LIGAS LEVES S/A;AV. FAGUNDES DE OLIVEIRA, 456 - BLOCO II;09950-590;Sem Informação;Diadema;São Paulo
2010;2010/08;04.773.257/0001-37;A Z LIGAS LEVES S/A;AV. FAGUNDES DE OLIVEIRA, 456 - BLOCO II;09900-000;PIRAPORINHA;Diadema;São Paulo
2010;2010/08;04.773.257/0001-37;A Z LIGAS LEVES S/A;AV. FAGUNDES DE OLIVEIRA, 456 - BLOCO II;09900-000;PIRAPORINHA;Diadema;São Paulo
2008;2008/12;04.506.639/0001-02;A Z N PAPEIS E ARMARINHOS LTDA ME;RUA MIRASSOLANDIA, 1218 - SALA 3;15045-000;Sem Informação;São José do Rio Preto;São Paulo
2008;2008/11;00.302.699/0001-44;A ZAPPI CONSTRUÇÕES E EMPREENDIMENTOS IMOB. LTDA;RODOVIA CASTELO BRANCO, KM 101,5;18540-000;Sem Informação;Porto Feliz;São Paulo
2010;2010/06;07.737.623/0013-24;A! BODY TECH PARTICIPACOES S/A;R. CONSOLACAO 2970;01050-000;Sem Informação;São Paulo;São Paulo
2010;2010/03;07.737.623/0013-24;A! BODY TECH PARTICIPACOES S/A;R. CONSOLACAO 2970;01050-000;Sem Informação;São Paulo;São Paulo
2010;2010/05;07.737.623/0013-24;A! BODYTECH PARTICIPACOES S.A;RUA DA CONSOLACAO,,2970;01416-000;CERQUEIRA CESAR;São Paulo;São Paulo
2011;2011/09;07.737.623/0013-24;A! BODYTECH PARTICIPAçõES S.A.;RUA DA CONSOLAçãO, 2970;01416-000;CERQUEIRA CESAR;São Paulo;São Paulo
2008;2008/11;04.685.330/0001-19;A&A COMERCIAL JUNDIAí LTDA - ME;AV ANTONIO FREDERICO OZANAN, 3200, LOJA 05;13219-000;PONTE SãO JOãO;Jundiaí;São Paulo
2010;2010/11;06.242.498/0001-85;A&A TELEMON CONSULTAS E CADAST LTDA;RUA LEOPOLDO MACHADO, 55;03611-020;VILA LAIS;São Paulo;São Paulo
2011;2011/04;06.242.498/0001-85;A&A TELEMONITORAMENTO CONSULTA E CADASTRO LTDA.;RUA LEOPOLDO MACHADO, 55;SI;PENHA;São Paulo;São Paulo
2011;2011/09;12.525.225/0002-21;A&B COMÉRCIO DE CALÇADOS LTDA;AV. INDUSTRIAL,600 - LUC 59;09080-500;JARDIM;Santo André;São Paulo
2009;2009/11;06.341.719/0001-72;A&C PINTURAS E REVESTIMENTOS LTDA;RUA MARANHAO 1279;09541-001;SANTA PAULA;São Caetano do Sul;São Paulo
2011;2011/02;11.699.252/0001-77;A&C TELECOM REPRESENTAÇÕES LTDA;RUA ALVARENGA, 1369;05509-002;BUTANTÃ;São Paulo;São Paulo
2012;2012/04;03.975.479/0001-70;A&H COMERCIAL LTDA;AL NOTHMANN 708;01216-000;CAMPOS ELISEOS;São Paulo;São Paulo
2008;2008/09;00.027.007/0001-05;A&J AVICULTURA ANDORINHA LTDA.ME.;AV. NSA SRA. DAS VITORIAS, 255;09910-140;Sem Informação;Diadema;São Paulo
2011;2011/12;12.338.286/0001-07;A&L COMERCIO DE CONFECCOES LTDA;RUA JUSTO AZAMBUJA,204;01518-000;CAMBUCI;São Paulo;São Paulo
2010;2010/04;10.470.313/0001-67;A&R COM. DE MOVEIS E DECORACOES;RUA CONEGO EUGENIO LEITE 659;05414-011;JD PAULISTA;São Paulo;São Paulo
2010;2010/10;10.548.979/0001-90;A&R LAVA RAPIDO E ESTACIONAMENTO LTDA;RUA ALBINO DEMARCHI, 231, DEMARCHI, SBC;09820-135;DEMARCHI;São Bernardo do Campo;São Paulo
2010;2010/07;05.414.763/0001-00;A. A. A. A. RECARGA EXPRESSA SANTAIFIGENIA LTDA -;R ONZE DE AGOSTO 64/68 SALA  11                  A;01018-010;PRACA DA SE;São Paulo;São Paulo
2011;2011/01;08.715.956/0001-81;A. A. DA SILVA E SILVA ETIQUETAS LTDA - ME;R MANOEL MANOEL SEGUNDO CELICE,490;16201-263;JARDIM DO TREVO;Birigui;São Paulo
2011;2011/05;10.434.003/0001-97;A. A. DA SILVA MADEIRA - ME;RUA PAPA CAPINS 58;18686-000;NOVA LENÇOIS;Lençóis Paulista;São Paulo
2011;2011/11;11.941.205/0001-98;A. A. DE OLIVEIRA CONFECCAO - ME;ANTONIO D ANIN,379;08122-190;JARDIM DAS OLIVEIR;São Paulo;São Paulo
2009;2009/01;07.460.980/0001-54;A. A. DE QUEIROZ LAVA JATO ME;AV. ARTHUR NONATO, 3047;15084-000;JD. SANTA CATARINA;São José do Rio Preto;São Paulo
2009;2009/12;07.195.858/0001-06;A. A. L COMERCIO, IMPORTACAO E EXPORTACAO DE INSTR;R SERGIO TOMAS 313;01131-010;BOM RETIRO;São Paulo;São Paulo
2008;2008/07;02.058.468/0001-62;A. A. MUSTAFA . ME;AV. MATEO BEI,2943;03949-013;SAO MATEUS;São Paulo;São Paulo
2010;2010/11;10.604.766/0001-39;A. A. SPINA ME;RUA SANTOS PEREIRA,793;14401-130;CIDADE NOVA;Franca;São Paulo
2008;2008/08;68.999.572/0001-60;A. ALUGA MOQUINAS COMERCIO E SERVICOS LTDA;AV. ALEXANDRE COLARES, 946;05106-000;PQUE ANHANGUERA;São Paulo;São Paulo
2009;2009/05;08.195.275/0001-30;A. ANTUNES TRANSPORTE;EST. NARANDIBA AO PORTO ANIZ ABUD;19250-000;ZONA RURAL;Sandovalina;São Paulo
2009;2009/02;03.046.204/0001-51;A. ART BOX RIO PRETO COMERCIAL LTDA ME;AV.COMENDADOR MANÇOR DAUD,51;15080-080;JDIM STA LUZIA;São José do Rio Preto;São Paulo
2010;2010/04;61.278.875/0003-06;A. AZEVEDO IND E COM DE OLEOS LTDA; ESTRADA DA MINA, 2043;13295-000;Sem Informação;Itupeva;São Paulo
2008;2008/12;03.051.345/0001-62;A. BARBOSA COMERCIO DE CONFECÇÕES E DECORAÇÕES LTDA;AV. MANOEL GOULART, 2400;19060-000;VILA SANTA HELENA;Presidente Prudente;São Paulo
2009;2009/03;65.640.211/0001-34;A. BARBOSA DOMINGUES - LIMEIRA ME;RUA JOãO BECHARA, 218;13480-000;Sem Informação;Limeira;São Paulo
2010;2010/10;96.258.785/0001-76;A. C. BONINI EPP;RODOVIA BR 153 KM 222 - HORTO FLORESTAL FAZ ESTADO;17500-000;FAZENDA DO ESTADO;Marília;São Paulo
2010;2010/08;08.656.242/0001-40;A. C. BREFORE EVENTOS;RUA DR. PONTES DE MIRANDA, 290;16022-020;MORADA DOS NOBRES;Araçatuba;São Paulo
2008;2008/06;04.325.342/0001-32;A. C. COLO E LAUTENSCHLAGER ADVOGADOS;R DO AROUCHE 72 3 ANDAR CONJ 31;01219-000;VILA BUARQUE;São Paulo;São Paulo
2008;2008/08;07.135.766/0001-22;A. C. DA SILVA LIVROS - ME;RUA REGITE ARAB,201;13573-050;CIDADE ARACY;São Carlos;São Paulo
2008;2008/09;07.023.876/0001-00;A. C. DAMIANI;RUA GENERAL OSORIO, 1136;15900-000;CENTRO;Taquaritinga;São Paulo
2011;2011/02;12.363.589/0001-71;A. C. DE ALMEIDA CONSTRUÇÃO CIVIL ME;VISTA ALEGRE;12414-220;VISTA ALEGRE;Pindamonhangaba;São Paulo
2008;2008/08;01.565.039/0001-19;A. C. DE SA PAULA E PAULA LTDA-ME;R LUIZ SALOMAO 447;13206-230;VILA RAMI;Jundiaí;São Paulo
2009;2009/01;01.719.415/0001-82;A. CARLOS DE SOUZA FRANCA ME;CARLOS ROBERTO BITTAR 3360;14407-454;VERA CRUZ;Franca;São Paulo
2009;2009/04;60.469.095/0001-19;A. CARLOS MASCARO - ME;RUA : OURINNOS , N. 387;15810-025;VILA SOTO;Catanduva;São Paulo
